1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,,,,
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E,,,,
RKLB,,,,,,-0.15698184,,-0.1847291,-0.1917842,-0.098844446,-0.06775,69.6387,554.535,,,,,916.91187,,873.31964,845.6516,176.13417,179.81412,2.1095476,-191.089,,,,,22.710264,,,,-24.973904,-18.488832,88.9,,,,-460.122,160.4,,,,,-24.5023987,-22.3062045,57.69989,9.373831443,2.2050786,,,,,-0.0861674,-231.562,84.16666412,2026-03-03,Unspecified,,,,2221.395,0.7196188,0.899178,,2.346582,2.1895487,2.16509,,2049.4531,50.76128,#N/A,6202.073562,13.7740424,#N/A,2632.94815,6.960872,#N/A,931.2915,3.513434,#N/A,69964.48,55.440395,#N/A,99.58,,,,,,,,,,,,,,,,
RKT,,,,,,0.8413139,,0.8007493,0.69700843,0.08065931,0.157728,55.754566,5452.737,,,,,10692.797,,10574.44,7772.6553,2104.0974,2386.0337,-3.9744391,1052.203,,,,,#N/A,,,,#N/A,#N/A,21.07,,,,16398.381,5290.677,,,,,0.2949574923,0.4772140897,63.37838,4.200640882,0.93987656,,,,,0.04259920529,-923.965,22,2026-02-19,Unspecified,,,,33576.128,0.5322241,0.50444782,,-0.29665956,1.0658578,2.294532,,#N/A,5.6838813,25.044159,35.09639373,6.709295992,39.16212635,32.70807,7.72342265,32.748381,9.751627,2.5168688,18.729082,98.8012,10.197504,157.3127,24.36,,,,,,,,,,,,,,,,
RL,,,,,,16.76042,,16.420034,15.680798,5.792154,2.1488855,9.85721,7570.6,,,,,8112.59,,8051.4595,7813.933,2299.414,1745.6028,6.3238697,1349.1,,,,,1541.1575,,,,519.9546,223.63557,367.37,,,,1225.3,5013.9,,,,,15.68656433,12.47541817,69.95462,4.253207409,2.0586903,,,,,-0.05171902784,667.7,407.0714417,2026-02-05,8:00 AM,,,,7347.7,0.2206477,0.28005337,,1.1045222,1.0919533,1.5066887,,15.669514,2.9767544,21.918901,11.17514726,1.930384627,15.9988177,10.918383,1.8505084,15.69604325,7.935335,1.2813902,10.937418,16.162523,3.03867,22.78451,380,,,,,,,,,,,,,,,,
RLAY,,,,,,-1.6577644,,-1.6576577,-1.7640939,-0.40372726,-0.42528573,-3.5464096,8.355,,,,,15.803506,,14.521591,10.602433,#Calc,#Calc,-100,-293.301,,,,,-290.4148,,,,#Calc,#Calc,7.43,,,,-563.102,4.064,,,,,-41.66477491,-38.11907036,#Calc,#Calc,#Calc,,,,,-0.06497303211,-248.867,14.54545498,2026-02-19,Unspecified,,,,670,0.41511417,0.6960444,,1.941012,2.2843995,1.554318,,#N/A,45.417126,#N/A,#N/A,41.10173328,#N/A,#N/A,39.143728,#N/A,#N/A,-91.37825,#N/A,#N/A,258.3877,#N/A,9.04,,,,,,,,,,,,,,,,
RLI,,,,,,2.9014425,,3.080914,3.1316824,0.83302224,0.74875,15.408225,1882.448,,,,,2074.966,,2106.4063,2115.6948,#Calc,#Calc,-3.8400621,515.263,,,,,#N/A,,,,#Calc,#Calc,56.97,,,,48.435,#N/A,,,,,,30.37938398,#Calc,#Calc,#Calc,,,,,#VALUE!,#N/A,59.75,2026-04-22,Unspecified,,,,5290.019,0.21772785,0.21960257,,-0.08160054,0.1984857,0.5023997,,#N/A,2.5600178,19.635061,14.95886516,3.304867716,24.73927626,14.848254,3.32029605,24.8230315,14.259607,2.5600178,18.674637,15.717784,3.9810634,30.253263,81.79,,,,,,,,,,,,,,,,
RLJ,,,,,,0.030470718,,0.03760549,0.062433753,-0.0595312,-0.0475,18.326391,1351.256,,,,,1373.477,,1370.4264,1377.9615,#Calc,#Calc,1.7206824,342.548,,,,,337.16107,,,,#Calc,#Calc,7.6,,,,1936.446,177.502,,,,,1.492786744,-0.49226851,#Calc,#Calc,#Calc,,,,,-0.04356990965,110.8,8.425000191,2026-02-26,After Market,,,,4793.155,0.29158113,0.26525675,,0.8857621,0.9996901,1.1338519,,10.232767,2.511939,249.41978,10.16856473,2.721326894,59.79820554,10.13659175,2.7338148,44.6375735,9.190455,2.3599372,24.349636,10.906572,3.1636899,261.48834,10.245,,,,,,,,,,,,,,,,
RLX,,,,,,0.13733287,,0.13876939,0.1309448,0.033367172,#N/A,-27.577608,453.6719902,,,,,741.8033,,734.01544,685.822,#Calc,#Calc,12.649357,125.3438597,,,,,81.49572,,,,#Calc,#Calc,2.39,,,,-1183.316171,145.0531945,,,,,3.488750008,10.77050494,#Calc,#Calc,#Calc,,,,,-0.02589730947,#N/A,2.908361435,2026-03-06,Unspecified,,,,2448.692904,0.24458864,0.26231026,,0.52968615,0.77763605,1.087477,,23.626059,2.5955975,17.402971,28.89421271,3.040026323,19.24322468,27.6606265,2.99150995,18.860594,8.601224,1.6609229,13.666076,61.003017,5.373132,33.814537,2.84,,,,,,,,,,,,,,,,
RMBS,,,,,,3.018855,,2.9670029,2.8525684,0.677175,0.6750625,-0.74819607,678.488,,,,,830.73755,,817.2238,776.8887,#Calc,#Calc,1.9846591,304.702,,,,,427.97348,,,,#Calc,#Calc,115.31,,,,-646.867,513.985,,,,,16.2764722,13.02269929,#Calc,#Calc,#Calc,,,,,-0.05574785885,292.372,120,2026-02-02,4:05 PM,,,,1406.372,0.7349734,0.6407791,,1.6736127,2.0295558,1.5043064,,27.938595,14.393207,38.196598,18.21195421,9.295808222,26.58143009,17.941168,9.1192885,26.4709045,11.4303665,5.736681,16.551315,30.679796,15.805333,41.761566,135.75,,,,,,,,,,,,,,,,
RMD,,,,,,11.596679,,11.493596,11.242841,2.7335556,2.775615,1.3219233,5257.4,,,,,5837.5073,,5800.097,5736.1206,1395.5428,1409.4434,0.19074692,1980.632,,,,,2296.3123,,,,548.8604,556.20276,252.38,,,,-545.514,3112.748,,,,,22.44376852,19.55745393,68.00715,7.341002666,7.6777444,,,,,-0.05086288855,1768.381,303.2152405,2026-01-29,4:05 PM,,,,8308.352,0.20206718,0.22161804,,0.71293545,0.98643357,0.87585723,,15.907617,6.2576118,21.763128,18.35785421,6.489358459,24.53485115,17.962993,6.55837135,23.992881,13.613156,4.472874,18.069407,25.292727,8.699828,33.833794,293.81,,,,,,,,,,,,,,,,
RNA,,,,,,-4.857067,,-4.912628,-4.7968593,-1.2434993,-1.2768375,-17.02183,20.868,,,,,35.15485,,18.807335,16.527393,#Calc,#Calc,545.32306,-546.394,,,,,-715.5245,,,,#Calc,#Calc,72.6,,,,-1825.87,17.475,,,,,-33.31471043,-35.39089764,#Calc,#Calc,#Calc,,,,,0.003673741457,-592.263,74.63636017,2026-03-03,Unspecified,,,,2134.209,0.018566939,0.038084912,,1.1345404,1.5980246,0.95597875,,#N/A,232.83578,#N/A,#N/A,180.2287356,#N/A,#N/A,195.31695,#N/A,#N/A,-37.111286,#N/A,#N/A,476.26404,#N/A,72.74,,,,,,,,,,,,,,,,
RNG,,,,,,4.811039,,4.786783,4.6490135,1.14004,1.0894471,5.1658726,2485.621,,,,,2623.749,,2617.4448,2624.375,643.50635,640.5067,0.48439553,340.02,,,,,714.42017,,,,171.07848,164.90868,26.82,,,,1349.555,1769.955,,,,,-5.120429537,-22.66345049,68.8958,10.12755743,4.1819196,,,,,-0.3213776924,508.732,32.57143021,2026-02-17,Unspecified,,,,1529.183,0.416424,0.37956448,,1.5800537,1.8389075,1.2283891,,5.341436,1.4544187,5.5746794,7.219951066,1.807558763,8.159940443,7.20405225,1.83617735,8.3232545,4.78732,1.3311815,4.9581804,12.50009,2.6223485,16.547802,36.43,,,,,,,,,,,,,,,,
RNR,,,,,,37.549774,,36.1773,34.07626,10.281978,10.769827,56.59595,12103.333,,,,,10692.092,,10697.514,10789.636,#Calc,#Calc,-11.782338,2272.294,,,,,2936.9124,,,,#Calc,#Calc,273.37,,,,527.567,#N/A,,,,,15.61094186,7.084609523,#Calc,#Calc,#Calc,,,,,-0.04793992263,3989.048,290.7333374,2026-02-03,After Market,,,,49196.224,0.22536371,0.20251888,,0.15396482,0.22891438,0.25940305,,7.2603507,1.9942789,7.2802033,7.375000838,1.810799939,7.317762814,7.26388765,1.8099247,7.30820075,6.058516,1.5723807,5.8186297,9.45447,2.0390716,9.405474,285.26,,,,,,,,,,,,,,,,
RNST,,,,,,3.5320528,,3.462223,3.1768415,0.78,0.81333333,-6.3694267,1252.102,,,,,1131.7499,,1123.3794,1091.2566,#Calc,#Calc,-1.2416875,232.873,,,,,#N/A,,,,#Calc,#Calc,37.26,,,,880.456,#N/A,,,,,6.597018774,6.169701262,#Calc,#Calc,#Calc,,,,,-0.0005156697192,222.852,43.7142868,2026-01-27,After Market,,,,26726.165,0.29126656,0.24653126,,0.95013016,1.0557475,0.9833908,,#N/A,3.9149642,10.549106,#N/A,3.248175562,12.65638793,#N/A,3.1082691,11.568164,#N/A,2.0887804,7.836846,#N/A,4.4764285,21.96519,40.4,,,,,,,,,,,,,,,,
RNW,,,,,,0.18151115,,0.18633988,0.2744207,-0.10284973,0.0010350661,-14.290974,1425.797403,,,,,1629.3789,,1655.3578,1621.9814,#Calc,#Calc,7.860573,1074.094189,,,,,1068.9418,,,,#Calc,#Calc,5.5,,,,7488.392393,862.6246479,,,,,0.551379801,-0.7989700975,#Calc,#Calc,#Calc,,,,,-0.007317433775,-690.13352,7.590269566,2026-02-24,Unspecified,,,,11428.39605,0.2957878,0.73436966,,0.32263473,0.5281867,0.9143832,,9.106579,5.9743023,30.301168,9.42110042,6.854627184,113.2277842,9.6242545,6.9829951,30.4788265,6.9740005,5.554633,20.264738,10.381418,7.8410482,14515.523,8.2399,,,,,,,,,,,,,,,,
ROAD,,,,,,3.0744424,,3.018356,2.9799862,0.30285713,0.07714286,-3.2179878,2812.356,,,,,3536.9724,,3508.0146,3402.377,#Calc,#Calc,1.046093,380.993,,,,,550.2241,,,,#Calc,#Calc,110.97,,,,1530.167,439.093,,,,,5.601380244,5.300013633,#Calc,#Calc,#Calc,,,,,-0.1070349799,153.372,127.4285736,2026-02-05,Before Market,,,,3296.048,0.35535805,0.33650227,,1.2338693,1.4390779,0.8740683,,13.948305,2.1698484,36.09435,13.53652522,1.769926306,35.68623429,13.632344,1.7531264,34.8784915,10.117801,1.0409874,28.748554,18.901997,2.8453655,49.868767,138.9,,,,,,,,,,,,,,,,
ROCK,,,,,,4.369096,,4.6495724,4.649525,0.74333334,0.83,-5.785124,1168.87,,,,,1212.6553,,1230.1433,1233.1936,#Calc,#Calc,-2.0800705,192.905,,,,,203.38596,,,,#Calc,#Calc,51.78,,,,-41.224,331.558,,,,,13.5034555,10.79749259,#Calc,#Calc,#Calc,,,,,-0.00822762374,105.877,73,2026-02-25,Unspecified,,,,1437.793,0.62304493,0.5051935,,1.0829225,1.2597145,1.2644958,,7.3677955,1.235723,11.851422,8.631428564,1.350262414,13.9170496,8.572772,1.3323097,13.9954645,5.982399,1.03917,9.58856,11.460176,1.7749928,18.282595,75.08,,,,,,,,,,,,,,,,
ROG,,,,,,3.175685,,3.107571,2.5129316,0.6,0.75,29.807693,801.5,,,,,868.0189,,863.6402,851.8454,#Calc,#Calc,4.079666,-2.6,,,,,128.89233,,,,#Calc,#Calc,94.9,,,,-135.7,255,,,,,2.02443281,5.972496312,#Calc,#Calc,#Calc,,,,,-0.09226183292,47.2,104,2026-02-25,Unspecified,,,,1446,0.2804113,0.30772552,,1.0032884,1.089676,0.40307224,,12.273732,1.8225294,29.883318,13.25578914,2.13716988,29.06788753,13.29698,2.1437898,29.601799,7.4661913,1.0020187,19.713383,19.731411,3.1788766,37.6372,103.15,,,,,,,,,,,,,,,,
ROIV,,,,,,-1.2369988,,-1.2718015,-1.3385056,-0.29954302,-0.32957336,36.858654,20.329,,,,,117.51999,,98.00633,95.361694,#Calc,#Calc,-72.04361,-860.486,,,,,-1233.0906,,,,#Calc,#Calc,22.58,,,,-4289.247,14.255,,,,,-10.10071413,1.77257861,#Calc,#Calc,#Calc,,,,,0.07053412227,-784.384,27.5,2026-02-06,7:00 AM,,,,5062.598,0.29583666,0.34887157,,0.76687765,0.8990508,1.2234964,,#N/A,98.10827,#N/A,#N/A,51.96837321,#N/A,#N/A,39.11145,#N/A,#N/A,13.484798,#N/A,#N/A,154.89294,#N/A,23.91,,,,,,,,,,,,,,,,
ROK,,,,,,12.568158,,12.378545,11.628162,2.4697032,2.8922246,13.501059,8343,,,,,9016.838,,8965.407,8818.085,2076.83,2150.369,4.749723,1394,,,,,2097.9375,,,,435.47382,497.39008,417.84,,,,3179,3522,,,,,13.32616047,16.30382316,69.749855,1.779701109,1.6953735,,,,,-0.04757888861,1358,423.3684082,2026-02-05,7:00 AM,,,,11219,0.25737034,0.23932245,,1.0357301,1.0472842,1.5156989,,24.068258,5.5999346,33.245922,19.42635481,4.255994802,25.70811568,18.866234,4.0939785,24.7867285,15.085474,3.4146879,19.711689,24.478477,5.6946535,33.853092,429.58,,,,,,,,,,,,,,,,
ROKU,,,,,,1.3804858,,1.2266521,0.74360883,0.27124092,-0.002921716,80.74944,4543.395,,,,,5376.6216,,5307.769,5113.6323,1353.3552,1155.7931,0.36670622,302.727,,,,,588.2371,,,,145.47762,96.26057,106.23,,,,-1758.582,1980.181,,,,,-4.372662831,-8.275039586,50.552105,4.528016443,1.7990735,,,,,-0.07487498669,300.772,124.7692337,2026-02-12,Unspecified,,,,4397.285,0.31344742,0.3497932,,2.5017526,2.6383445,1.9489977,,24.38432,2.667802,76.95118,144.5051896,2.243068034,248.6492303,33.867088,2.1926069,148.00371,16.410332,1.3445807,74.94465,34270.176,3.6121593,907.6285,116.6599,,,,,,,,,,,,,,,,
ROL,,,,,,1.2710953,,1.2568979,1.217696,0.2647569,0.24580729,3.6369517,3680.306,,,,,4154.9946,,4123.0166,4046.3083,926.77,908.87537,0.517941,841.425,,,,,980.1919,,,,209.81924,195.37314,62.91,,,,777.825,1821.687,,,,,23.90759075,25.33959905,74.84375,2.47821875,1.9452636,,,,,-0.05799842303,674.978,66.45384979,2026-02-11,After Market,,,,3219.66,0.1163279,0.17304981,,0.22404657,0.4684759,0.7887164,,31.9003,7.5255003,49.49275,28.90833702,6.722430427,44.92776218,29.03251,6.7766415,45.314327,22.713789,5.2195864,34.34179,32.133553,7.5751214,50.50988,63.56,,,,,,,,,,,,,,,,
ROOT,,,,,,2.3717864,,2.212026,2.1875439,-0.24778,0.890575,33.899906,1446.8,,,,,1600.3867,,1585.614,1580.6226,#Calc,#Calc,4.9486985,87,,,,,118.270035,,,,#Calc,#Calc,68.91,,,,-457.6,#N/A,,,,,5.670765278,-30.25218613,#Calc,#Calc,#Calc,,,,,-0.1083303187,205.6,111.5999985,2026-02-25,Unspecified,,,,1488.4,0.39849262,0.49046913,,0.8723995,1.4444407,2.7048235,,6.050679,0.44715068,29.054052,15.30674863,0.4192767367,103.3292525,15.140977,0.44735685,40.9733175,5.3416715,-0.59626025,28.70588,36.55147,2.10456,1123.1992,181.14,,,,,,,,,,,,,,,,
ROP,,,,,,21.65492,,21.579721,21.255878,5.138827,5.183232,0.5608109,7721,,,,,8610.143,,8588.153,8457.923,2082.4243,2088.937,-0.31423324,3173.8,,,,,3444.1694,,,,815.04846,831.12006,407.61,,,,9134.1,5324.4,,,,,6.31897937,5.325700631,47.106205,1.147761617,1.2818851,,,,,-0.02894543646,2460.1,464.5,2026-01-27,6:55 AM,,,,34584.4,0.1687281,0.155524645,,0.40414014,0.55464274,0.9408905,,15.480952,6.192583,18.822973,21.47366999,8.709914116,27.13475456,21.948609,8.9010685,27.7664145,15.367511,6.1472006,18.657312,24.263002,9.953574,30.509295,595.1668,,,,,,,,,,,,,,,,
ROST,,,,,,7.1395698,,7.053669,6.6727624,1.8629408,1.6160834,11.381001,22027.348,,,,,23706.281,,23565.232,22944.682,6357.426,5279.9756,3.3587475,3299.592,,,,,3431.7378,,,,888.27716,768.2552,188.55,,,,1110.006,6067.747,,,,,21.47174053,19.35187908,85.85649,2.123781308,2.9488013,,,,,-0.03174675244,1963.374,196.9333344,2026-03-03,Unspecified,,,,15414.966,0.1767187,0.25495125,,0.522337,0.74215615,1.0115006,,18.086363,2.6181946,26.409155,15.42629383,2.152398272,22.3337041,15.355987,2.1565324,22.2458345,13.165258,1.7909391,18.888344,18.612917,2.692275,27.199541,194.92,,,,,,,,,,,,,,,,
RPD,,,,,,1.975346,,1.9833868,1.9911654,0.41048017,0.46814293,20.064121,858.667,,,,,871.0041,,869.62836,880.82587,215.0274,213.63892,0.74237883,82.827,,,,,166.5084,,,,34.96434,39.866127,12.71,,,,563.657,594.86,,,,,2.733790143,-13.49553546,74.871796,7.739314096,2.8477583,,,,,-0.09757864255,170.701,18.39999962,2026-02-10,After Market,,,,1666.407,0.37300945,0.390784,,1.0889289,1.3985571,0.79746765,,8.360656,1.5982927,6.434316,20.83342259,3.51757207,23.96171822,18.861203,3.94774765,17.5649115,8.288175,1.583719,6.3358417,45.876377,5.062623,99.82765,40.25,,,,,,,,,,,,,,,,
RPM,,,,,,5.738385,,5.9781227,5.9055095,0.3532899,1.8363663,-14.8060665,7582.175,,,,,7946.6743,,7944.7583,7911.835,#Calc,#Calc,-0.88136727,1109.236,,,,,1266.8087,,,,#Calc,#Calc,109.48,,,,2551.531,3122.644,,,,,12.91447712,11.6154737,#Calc,#Calc,#Calc,,,,,-0.01454684672,582.896,126.5333328,2026-04-08,Unspecified,,,,7870.24,0.28131056,0.25279573,,0.6986392,0.92371994,1.1083957,,13.046908,2.079856,19.078539,13.57335998,2.152863548,19.83261237,13.5143135,2.1467286,19.826991,11.766819,1.7742839,17.014917,16.02613,2.6698265,24.00995,129.12,,,,,,,,,,,,,,,,
RPRX,,,,,,4.835542,,4.7727613,4.693011,1.2822767,1.0933334,18.076372,2349.844,,,,,3181.2883,,3160.2002,3052.34,#Calc,#Calc,13.468465,1584.54,,,,,3061.0781,,,,#Calc,#Calc,40.4,,,,8007.591,#N/A,,,,,6.551366937,5.367595866,#Calc,#Calc,#Calc,,,,,-0.0927134613,2508.599,48.66666794,2026-02-11,Before Market,,,,19347.28,0.1982396,0.18738237,,0.36146262,0.39789334,0.42490625,,11.049174,10.631663,8.354803,10.17296535,9.554307965,7.382135508,10.1604095,9.514906,7.25827865,8.847262,8.272135,5.558289,11.922414,11.005003,10.639551,41.7,,,,,,,,,,,,,,,,
RRC,,,,,,3.3355587,,3.655541,3.574979,0.72541726,0.9314794,8.527458,2886.595,,,,,3300.813,,3354.9458,3303.561,#Calc,#Calc,4.979039,1153.041,,,,,1571.5198,,,,#Calc,#Calc,36.34,,,,1372.913,949.241,,,,,4.992384524,13.54965683,#Calc,#Calc,#Calc,,,,,-0.0886326919,494.6,41.24000168,2026-02-25,Unspecified,,,,7197.763,0.27309034,0.32294426,,0.5083648,0.59732103,0.5150552,,6.4008856,3.0474668,10.894727,6.458926098,3.118605263,10.68583224,6.478334,3.1202433,10.8364535,4.496715,2.1964011,6.5534244,8.088155,3.8779962,14.323571,43.5,,,,,,,,,,,,,,,,
RRR,,,,,,2.6791322,,2.804966,1.967649,0.53445923,0.59264666,6.348855,1995.401,,,,,2075.8936,,2067.2813,2060.5461,#Calc,#Calc,-0.8238748,806.813,,,,,879.7302,,,,#Calc,#Calc,61.27,,,,3281.944,1048.324,,,,,4.340873433,6.127271413,#Calc,#Calc,#Calc,,,,,-0.09961427092,332.564,67.66666412,2026-02-10,4:01 PM,,,,4096.23,0.25806269,0.2999811,,0.9092563,1.0217884,1.4950061,,11.007184,4.664667,22.869345,10.31425735,4.318734025,26.23003048,10.46311,4.396657,26.3487005,7.6167502,3.2096813,19.112057,11.976015,5.021001,33.813995,64.69,,,,,,,,,,,,,,,,
RRX,,,,,,10.892363,,10.8890705,11.00139,2.4729245,2.333115,-0.98876524,5872.3,,,,,6177.0923,,6167.027,6087.5522,#Calc,#Calc,0.53280216,1175.1,,,,,1395.2402,,,,#Calc,#Calc,156.08,,,,4531.8,2180,,,,,1.589944935,2.686359318,#Calc,#Calc,#Calc,,,,,-0.04427356244,936.1,180,2026-02-04,After Market,,,,13874.1,0.41546356,0.40442677,,1.3870213,1.3007268,1.0979526,,10.704628,2.4178898,14.329307,10.4787238,2.404198486,13.49815387,10.429914,2.38354675,13.3748335,8.257073,1.9157517,9.328004,12.440372,2.9820597,17.504675,167.775,,,,,,,,,,,,,,,,
RS,,,,,,17.730608,,17.497654,17.647507,2.8344705,4.5674934,-1.1445518,13922.3,,,,,14952.846,,14819.074,14644.1455,#Calc,#Calc,3.1454,1277.6,,,,,1541.4991,,,,#Calc,#Calc,329.83,,,,1427.4,3759.4,,,,,10.1651016,16.79655406,#Calc,#Calc,#Calc,,,,,-0.04437200011,662,324.625,2026-02-19,4:05 PM,,,,10549.7,0.18198881,0.2122433,,0.7679071,0.86324495,0.9148521,,12.233891,1.2612002,18.602295,10.17840836,1.191665732,15.19200159,10.5195025,1.19404505,15.6590485,7.4392414,0.97808844,10.994321,12.500466,1.4229308,18.846432,347.435,,,,,,,,,,,,,,,,
RSG,,,,,,7.3482327,,7.293299,7.295322,1.6240698,1.6840007,3.85078,16502,,,,,17364.887,,17319.61,17317.57,4212.2227,4154.665,-0.6204624,5029.3,,,,,5568.295,,,,1303.5187,1324.7142,217.61,,,,13422,5048,,,,,8.869998025,7.829979546,63.84204,1.540038005,2.1845343,,,,,-0.06626125804,2529.4,246.5652161,2026-02-17,4:10 PM,,,,33789,0.12683327,0.14563656,,0.113335274,0.32804146,0.5612243,,14.604059,4.6829967,29.613924,14.41776145,4.418598677,29.41669579,14.556743,4.48362875,29.8228655,11.936619,3.477986,23.985352,17.223917,5.4667664,35.83039,258.75,,,,,,,,,,,,,,,,
RSI,,,,,,0.5585142,,0.53409994,0.47537765,0.10364114,0.119475655,24.521002,1063.702,,,,,1322.9127,,1298.9772,1241.5697,#Calc,#Calc,3.3402975,4.778,,,,,212.28365,,,,#Calc,#Calc,17.17,,,,-266.672,335.002,,,,,3.263030601,-58.60523446,#Calc,#Calc,#Calc,,,,,-0.230777705,121.05,23.5,2026-03-04,Unspecified,,,,593.165,0.39339226,0.3776874,,0.8830979,1.3050165,1.5754658,,18.527822,2.9731014,30.742281,15.69379481,1.416458954,104.5816736,12.959612,0.701899975,39.706562,4.909328,0.178256,28.333817,65.23616,4.3097777,13517.536,22.65,,,,,,,,,,,,,,,,
RTX,,,,,,6.762063,,6.763827,6.6398396,1.4712508,1.4977444,20.398142,85988,,,,,92889.266,,92315.125,90904.234,22639.926,21295.773,5.5349083,14418,,,,,15590.354,,,,3426.9587,3384.4253,195.93,,,,34743,17307,,,,,4.678580354,4.096670998,40.858894,0.7578296391,2.7427382,,,,,-0.009331858201,5237,217,2026-01-27,6:55 AM,,,,168672,0.21366184,0.22639284,,0.80231667,0.5577881,0.43810365,,19.420555,3.2595081,28.974884,14.60343756,2.403985419,19.71018802,14.331128,2.37368355,19.3191315,10.435911,1.7146703,12.67846,19.973732,3.3514266,29.878292,203.03,,,,,,,,,,,,,,,,
RUM,,,,,,-0.16334246,,-0.17752054,-0.17115982,-0.095,-0.06,-5.882353,103.782153,,,,,167.55858,,163.58986,138.29173,#Calc,#Calc,-7.763428,-272.662186,,,,,55.5682,,,,#Calc,#Calc,6.16,,,,-267.511818,-27.809832,,,,,-354.4207076,-113.7399096,#Calc,#Calc,#Calc,,,,,-0.8098904517,-55.15598,22,2026-04-01,Unspecified,,,,367.1743,0.4893833,0.6859783,,1.5492272,1.8538179,0.6992777,,24.066843,7.9813943,#N/A,30.98420634,10.6229106,#N/A,30.2788325,10.503289,#N/A,22.391161,2.5376785,#N/A,41.996094,28.328478,#N/A,14.19,,,,,,,,,,,,,,,,
RUN,,,,,,0.37724295,,0.25390893,0.83990186,0.027551044,-0.074333735,-25.46375,2316.656,,,,,2573.5015,,2517.7817,2395.8877,#Calc,#Calc,21.36476,-2634.515,,,,,392.50385,,,,#Calc,#Calc,19.5,,,,13561.369,458.225,,,,,-18.27137218,-7.002580615,#Calc,#Calc,#Calc,,,,,-0.08475599247,-3660.642,22.79000092,2026-02-25,Unspecified,,,,22225.482,0.673993,0.6655184,,1.7582108,2.184353,2.3544223,,52.07024,7.9416194,51.690826,634.2885715,6.660913663,102.1781739,87.326454,6.69666,44.4608,50.62989,5.202855,10.911883,95807.04,8.708702,637.2628,22.44,,,,,,,,,,,,,,,,
RUSHA,,,,,,3.9246302,,3.8395479,3.906356,0.69,0.825,1.8404908,7671.888,,,,,7616.378,,7759.363,7606.037,#Calc,#Calc,5.7152143,665.309,,,,,679.2463,,,,#Calc,#Calc,63.01,,,,1280.417,1412.099,,,,,11.63752054,14.54412524,#Calc,#Calc,#Calc,,,,,-0.1549136496,691.571,65,2026-02-17,After Market,,,,4553.062,0.28263285,0.31130278,,0.79597527,1.0058718,0.91797686,,9.393986,0.8377775,16.055016,8.634104009,0.7301477024,13.26518617,8.6363525,0.73438253,13.5304535,7.319308,0.57545227,9.508812,10.807472,0.900092,17.810722,66.11,,,,,,,,,,,,,,,,
