1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,,,,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E
RTX,4.870,3.553,6.209,6.770,7.565,6.739,7.521,6.717,6.433,1.471,1.489,20.398,85988.000,80738.000,86959.940,92384.890,98346.490,92087.630,98019.830,91543.020,89128.100,22652.445,21293.530,5.535,14782.000,12164.000,13447.304,15425.541,16774.893,15317.145,16700.955,15170.589,14401.877,3454.007,3406.299,174.720,1343.600,234259.340,273961.648,37682.000,17307.000,10424.000,#N/A,181.310,112.270,4.679,4.097,51.816,0.822,2.433,0.001,0.000,3.000,,,,-2385.000,-0.499581064,5237.000,195.9473724,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,162861.000,0.211,0.271,0.250,0.846,0.562,0.435,0.642,17.630747,2.925668,25.395699,14.41780639,2.374891234,19.36893048,14.2723345,2.3714025,19.2475215,10.435911,1.7146703,12.67846,18.72023,3.0843854,27.035593,181.31,10.12922487,1.581379351,16.28574667,9.514714,1.45760555,16.0956665,5.393612,0.61873895,8.3047695,18.584642,3.0672505,26.803043
RVTY,2.000,2.409,4.908,5.300,5.828,5.278,5.799,5.248,5.225,1.542,1.115,3.415,2813.367,2755.026,2843.956,2924.595,3080.071,2920.177,3071.552,2914.216,2931.386,759.242,681.567,-0.058,770.020,840.253,848.745,898.209,955.486,895.498,952.348,892.006,898.022,247.329,195.358,103.510,122.822,11735.550,14388.002,2161.353,1356.609,362.728,#N/A,128.285,81.360,2.556,4.613,71.245,6.288,2.974,0.004,0.000,0.000,,,,-345.228,-1.219580953,494.924,110.8125,1/2026,Unspecified,12/29/2024,12/2024,09/28/2025,12392.478,0.332,0.336,0.339,0.916,0.870,1.061,1.022,15.717598,4.8202195,19.107954,17.37670018,5.435515177,21.63301762,17.6201415,5.50364485,22.040679,13.450402,4.120493,15.788336,22.242031,7.185899,26.75691,128.285,13.16814007,2.692958411,18.94002951,12.53,2.0595887,18.289669,5.061545,0.63,8.00,24.294205,6.99974,50.322136
RXRX,-1.810,-1.691,-1.563,-1.229,-1.070,-1.247,-1.079,-1.273,-1.370,-0.324,-0.332,4.545,43.689,58.839,62.085,79.163,169.804,78.227,164.837,76.777,91.224,25.633,16.280,-70.602,-635.948,-426.722,-644.696,-548.918,-511.310,-554.166,-513.371,-562.301,-534.646,-150.426,-149.148,4.770,274.207,2482.580,1551.535,-488.903,-70.076,-713.265,97.630,12.360,3.790,-56.926,-52.597,66.518,35.141,6.482,0.224,0.000,3.000,,,,-104.487,0.225352143,-447.688,6.333333492,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1448.598,0.666,0.904,0.869,3.427,3.348,0.936,2.640,#N/A,19.561146,#N/A,#N/A,22.77092776,#N/A,#N/A,20.554629,#N/A,#N/A,7.675654,#N/A,#N/A,59.917694,#N/A,12.36,#N/A,56.87661711,#N/A,#N/A,22.230883,#N/A,#N/A,6.8033967,#N/A,#N/A,541.6345,#N/A
S,-1.254,-0.916,0.190,0.302,0.434,0.286,0.416,0.294,0.271,0.059,0.055,31.351,955.646,821.461,1001.277,1199.210,1408.475,1171.554,1379.235,1159.676,1125.263,271.173,277.361,1.076,-227.037,-238.670,83.221,131.450,193.029,124.711,184.425,120.919,111.271,27.371,19.903,15.240,314.812,5179.608,4429.583,-706.084,711.526,-276.028,230.674,25.240,14.480,-17.506,-21.893,42.857,5.966,3.116,0.058,0.000,9.000,,,,-322.169,1.116932059,45.279,21.40625,03/2026,Unspecified,01/31/2025,01/2025,10/31/2025,2406.625,0.588,0.508,0.457,1.225,1.441,0.767,1.692,33.896736,3.5864968,50.984978,213.8042322,5.997549353,207.5998104,113.276508,5.76736985,153.07358,33.896736,3.5864968,50.984978,6215.8667,9.5629015,3473.5981,25.91,192.5516978,12.41560248,208.1575533,112.59,6.5601273,151.3741,33.896736,3.59,50.98,3043.7888,66.53163,1985.3596
SARO,0.552,0.038,0.844,1.214,1.506,1.194,1.490,1.145,1.088,0.249,0.266,-0.558,5872.106,5237.161,6020.959,6364.902,7025.864,6346.056,6989.647,6567.214,6443.091,1558.948,1517.987,5.313,656.583,560.509,809.253,912.973,1034.034,907.290,1027.400,893.605,872.287,211.405,215.284,27.410,289.799,9167.830,11629.423,2310.732,780.243,463.154,21.659,31.970,21.310,0.238,-0.270,68.078,3.574,4.598,0.633,0.000,3.000,,,,-65.356,-5.955531256,-17.237,36.09090805,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,6213.601,0.351,0.339,0.313,1.284,1.299,1.162,1.299,12.527781,1.7893393,22.36395,14.04192019,1.881117841,29.16237188,13.427477,1.8118303,29.2301395,11.670961,1.5347666,20.693094,18.691753,2.454981,44.479828,31.97,14.02462873,1.878768944,29.16577339,13.37,1.8037072,29.216543,11.740308,1.5434203,21.083456,18.320126,2.4021513,43.5366
SBAC,7.944,6.935,9.852,8.785,8.855,8.844,8.852,8.893,8.820,3.787,2.048,0.359,2789.256,2679.634,2820.825,2870.429,2910.828,2867.710,2908.615,2863.872,2861.289,725.714,702.143,2.559,1730.422,1485.095,1919.664,1972.578,2013.079,1969.679,2010.860,1966.056,1972.750,491.718,482.037,189.220,108.080,20160.822,32672.866,14105.166,1834.285,1443.131,61.082,245.160,185.130,8.530,5.455,32.044,2.082,2.765,0.015,0.000,0.000,,,,-585.330,-0.780923131,384.015,234.1176453,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,11417.336,0.222,0.198,0.187,0.038,0.434,0.861,0.667,16.614912,11.4101095,21.394167,19.2957967,13.53917463,34.30287542,18.9358005,13.345548,27.8485285,16.448946,11.313797,21.078777,25.906054,17.86218,68.92536,245.16,19.59346146,11.73342767,146.0986947,19.270917,11.8060055,106.94403,6.4870768,2.4639342,21.35303,39.36249,23.651382,2132.633
SBUX,1.629,1.629,2.386,3.001,3.471,2.508,3.094,2.486,2.651,0.595,0.421,-6.528,37161.900,37161.900,38323.008,41020.773,43329.984,38855.170,41476.290,38672.492,39156.734,9617.584,9024.637,2.591,4917.100,4917.200,5805.091,6798.691,7507.134,6001.089,6938.439,5984.865,6255.113,1440.075,1192.064,83.850,1139.800,95345.830,118724.130,23144.500,6078.400,3145.600,330.931,117.460,75.500,11.941,23.428,50.412,3.797,5.419,0.002,1.000,0.000,,,,-2891.100,-1.557369101,2442.000,94.68965149,02/2026,Unspecified,09/28/2025,09/2025,09/28/2025,32019.700,0.280,0.291,0.281,1.257,1.160,0.977,1.036,20.04509,3.0963454,34.01641,17.50006549,3.326144242,26.74678346,17.6094965,3.326127,26.584033,13.140652,2.6698503,18.309362,22.014688,3.9966555,35.985638,117.46,15.35342048,2.912439234,29.74507498,15.503174,2.9920258,28.657211,4.518168,0.65164655,9.651264,25.724163,5.420578,56.445732
SCHW,4.263,2.987,4.814,5.595,6.511,5.552,6.461,5.466,5.187,1.338,1.290,5.049,27156.000,25999.000,23796.152,25924.420,28267.635,25807.803,28139.240,25628.652,25027.000,6198.135,6214.133,2.055,13755.000,11722.000,13709.129,15026.055,16622.430,14953.894,16534.957,14653.706,14117.582,3721.193,3564.144,95.810,1834.000,170248.610,151191.910,-25908.000,22169.000,12372.000,237.790,99.590,65.880,6.741,8.153,63.843,0.946,1.810,0.138,0.000,7.000,,,,-10818.000,-1.820599125,20546.000,112.4705887,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,482089.000,0.203,0.177,0.193,1.098,1.131,0.955,1.169,10.009709,5.723415,16.961983,11.12004661,6.067714573,17.47537169,11.2499685,5.9960032,17.6994935,6.030516,3.392019,11.837741,14.522618,7.853648,21.88331,99.59,6.989294318,3.373642298,23.81350759,6.93,2.8317964,21.309376,-7.874719,-3.41,12.37,37.197933,17.360626,98.69092
SEMR,-0.031,0.055,0.342,0.419,0.525,0.415,0.519,0.408,0.397,0.111,0.089,50.245,428.627,376.815,444.664,511.202,589.762,507.556,585.458,503.073,494.879,118.633,121.159,0.282,16.950,30.470,71.878,88.647,117.184,87.728,115.620,86.304,86.881,18.053,18.120,11.840,148.862,1767.071,1509.192,-223.297,346.614,4.378,34.495,18.740,6.558,3.337,-3.647,100.000,12.223,0.663,0.712,0.000,1.000,,,,-38.760,-4.706168043,54.503,12,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,400.500,2.463,1.806,1.487,1.278,1.451,1.552,1.697,17.257261,2.9798717,28.64074,48.31172108,3.409568965,72.96545635,31.301338,3.38995775,42.96633,8.677302,1.4903021,16.479065,704.78107,5.5017743,3203.7317,18.74,670.7573738,5.310826514,68.19588638,32.13,4.169808,42.76602,9.012091,1.58,17.26,25647.393,18.687866,276.46988
SHOP,1.366,1.551,1.453,1.816,2.253,1.796,2.229,1.782,1.704,0.504,0.321,1.245,10696.000,8880.000,11470.357,14213.029,17303.184,14062.746,17133.861,13796.257,13043.914,3584.995,2952.179,3.192,2070.000,2264.000,1930.954,2581.390,3384.449,2545.750,3340.445,2498.787,2352.188,702.906,430.863,168.420,1301.510,219256.400,215108.748,-4353.000,5195.000,2038.000,357.080,182.190,69.840,18.399,4.475,71.064,1.428,1.857,0.003,0.000,18.000,,,,403.000,0.199603764,1893.975,174.9723206,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,13924.000,0.514,0.505,0.484,2.638,2.477,2.829,2.560,81.19934,14.684694,89.9664,118.2351747,10.55544904,154.2042002,70.7917825,10.4400505,73.955042,43.061985,5.686458,44.766075,605.5785,17.196745,1143.3552,182.19,461.7338988,14.41223505,954.501302,240.81,10.7564635,278.08176,43.595055,3.12,46.83,35529.605,47.811317,131937.05
SHW,10.241,10.553,11.378,12.573,14.131,12.508,14.046,12.403,12.336,2.162,2.405,4.075,23275.600,23098.500,23541.460,24744.512,25864.748,24678.592,25803.365,24582.254,23974.809,5566.221,5590.405,2.474,4415.700,4507.200,4533.980,4923.641,5330.236,4902.289,5307.957,4872.475,4818.623,927.951,999.775,326.270,254.100,80880.375,95388.730,12657.800,11376.100,3763.300,#N/A,379.650,308.840,18.956,16.428,46.391,1.889,2.290,0.081,0.000,0.000,,,,-471.800,-0.17595286,2426.400,391.6315918,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,23632.600,0.209,0.235,0.223,0.576,0.889,1.241,0.935,19.81741,3.9358408,26.661306,20.09363376,3.882332343,26.99003318,20.1157435,3.9271245,27.044998,16.354364,3.0699937,21.49062,23.222372,4.9108534,31.580097,385.9,12.38663105,1.901775106,18.4298483,11.902186,1.1875407,17.44007,4.960588,0.72,8.90,25.982386,4.8883486,34.469753
SJM,-11.226,-11.567,9.001,9.941,10.674,9.580,10.393,9.530,9.421,2.268,2.724,-0.099,8773.200,8726.100,9062.814,9260.247,9409.015,9184.520,9351.953,9194.036,9155.900,2311.799,2307.615,0.435,-197.600,-168.400,2000.655,2084.684,2138.989,2052.453,2118.160,2037.502,2031.692,507.116,563.662,99.680,106.400,10635.258,18533.556,7741.800,2960.900,-721.600,#N/A,121.480,93.300,-8.844,0.311,36.739,6.942,3.332,0.025,0.000,2.000,,,,-2441.100,1.983505322,635.500,116.6428604,03/2026,Unspecified,04/30/2025,04/2025,10/31/2025,17794.800,0.237,0.238,0.253,0.127,0.183,0.210,0.158,9.0583935,2.0236223,10.466492,10.13131735,2.278506387,12.51423985,9.737927,2.2678839,11.578536,7.815344,1.7687323,9.665155,12.914887,2.715117,17.429222,121.48,9.64251333,1.959532456,15.27730951,9.64,2.1044817,15.3227265,4.133792,0.68,9.75,13.330418,3.0374877,21.003588
SLB,2.588,3.107,2.876,2.922,3.313,2.920,3.292,2.930,3.035,0.740,0.653,4.982,35244.000,36308.000,35530.980,37274.550,38805.688,37179.016,38721.790,37000.720,36775.242,9550.106,9040.923,0.114,7387.000,7984.000,8454.174,8857.901,9401.935,8835.779,9372.125,8797.160,8859.096,2305.214,2110.318,39.930,1436.000,59652.227,69883.840,8147.000,6578.000,5223.000,259.910,44.660,31.110,13.865,11.535,76.190,1.995,2.025,0.002,0.000,4.000,,,,-2141.000,-0.479937234,4087,45.42889023,1/2026,7:00 AM,12/31/2024,12/2024,09/30/2025,48935.000,0.306,0.306,0.291,0.882,0.867,0.732,0.909,7.6669936,1.8217767,13.169699,8.374549628,2.078031611,13.39956061,7.956513,2.01071825,12.685163,5.983463,1.4852369,9.187499,11.756943,2.8782854,19.329885,44.66,11.01247614,2.855570962,24.54268233,10.6443725,2.7550235,21.969429,5.0571866,1.1451081,8.24,22.544666,5.2998557,260.18597
SLG,-0.003,0.079,-0.643,-2.190,-1.982,-2.105,-1.993,-1.705,-0.953,-0.459,-0.595,,986.684,919.708,599.615,633.187,643.429,631.348,642.868,631.109,619.040,152.263,153.030,-4.108,521.878,439.574,335.681,382.587,336.905,380.017,339.408,407.393,333.688,81.476,104.510,44.230,65.688,3355.981,9599.688,4822.728,360.494,280.568,6.802,78.370,40.260,0.346,-0.328,51.105,10.133,5.692,0.001,0.000,1.000,,,,-262.315,-9.122730751,36.354,58.27777863,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,10470.099,0.429,0.389,0.377,1.024,1.672,1.584,1.236,23.772532,14.941526,#N/A,29.91603236,15.03899809,#N/A,30.2446675,15.9127255,#N/A,22.867495,10.262819,#N/A,39.890408,19.118093,#N/A,79.22,21.06264367,11.78279955,66.37543043,20.312902,12.48367725,43.979103,6.102592,1.5061795,4.3383536,39.725113,19.070528,2745.5051
SMCI,1.248,1.669,2.075,3.042,3.507,2.510,3.251,2.465,2.707,0.489,0.537,-18.712,21052.576,21972.042,36053.848,44047.777,52310.200,39645.640,47760.210,38750.586,33568.370,10419.368,10187.913,-20.389,1053.411,1329.833,1782.822,2563.221,3269.911,2133.467,2880.748,2120.702,2191.097,440.697,488.021,34.900,628.402,20834.290,23784.325,-391.069,2121.715,988.540,261.248,66.440,25.710,11.543,22.999,55.856,16.850,3.325,0.141,0.000,3.000,,,,-610.670,-0.582225934,217.913,45.28687668,02/2026,Unspecified,06/30/2025,06/2025,09/30/2025,14090.687,0.533,0.644,0.610,2.423,2.732,1.515,1.876,11.149964,0.5983931,13.909623,12.83671529,1.271053531,16.44581429,11.996878,1.0280927,15.110739,4.624654,0.44744754,5.7514477,34.967964,3.7203956,43.598198,66.4399,8.385027106,0.590421932,12.22953029,7.46276735,0.49104802,11.6442375,1.9572995,0.15,4.39,33.686043,3.5840502,41.99929
SN,4.050,3.110,5.148,5.956,6.781,5.912,6.736,5.834,5.654,1.797,1.071,13.216,6084.941,5528.639,6383.835,7142.374,7849.018,7100.810,7810.298,7029.794,6887.535,2084.112,1367.469,1.895,928.690,759.291,1126.788,1295.996,1445.315,1286.724,1437.133,1270.028,1239.814,385.090,235.465,113.270,141.084,15987.676,16750.409,575.324,2943.040,791.761,54.343,128.510,60.500,17.087,11.582,89.693,10.302,4.512,0.497,#N/A,#N/A,,,,-7.915,-0.018041736,409.130,132.7683258,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,4394.159,0.442,0.463,0.430,1.575,1.410,1.412,1.410,12.524268,2.2665064,18.398672,12.16547241,2.164269576,17.95986533,12.042278,2.17315005,17.7999825,7.1183424,1.2039919,11.161024,16.05674,2.9065917,23.412683,128.51,12.15159572,2.161639346,17.93426148,12.05905,2.1664196,17.8405055,7.1183424,1.2039919,11.16,16.05674,2.9065917,23.412683
SNA,19.078,19.512,19.111,20.397,21.590,20.326,21.525,20.217,19.756,4.930,4.833,8.190,5115.400,5108.400,4745.470,4932.020,5139.412,4921.798,5128.048,4905.954,4826.853,1239.126,1194.863,2.695,1481.800,1522.400,1396.711,1500.674,1549.050,1494.977,1546.399,1486.148,1502.528,390.248,366.500,348.460,53.500,18122.568,18220.000,-66.200,2650.100,1384.300,22.752,365.780,289.810,16.109,16.258,74.465,4.382,7.755,0.020,0.000,2.000,,,,-173.600,-0.166299454,1026.500,365.2857056,2/2026,Unspecified,12/28/2024,12/2024,09/27/2025,7896.800,0.154,0.178,0.186,0.747,0.859,0.776,0.788,12.157158,3.690768,17.09965,10.93520486,3.285956369,15.25280544,10.78941,3.18175475,14.84031025,9.369582,2.7408428,12.976591,13.14909,4.077923,18.4843,365.78,9.122885831,1.873385884,14.58123742,9.29,1.49289385,14.431542,4.2055125,0.63,6.13,13.570299,4.058496,23.892385
SNAP,-0.295,-0.421,-0.332,-0.182,-0.079,-0.191,-0.085,-0.226,-0.361,-0.031,-0.079,50.751,5772.269,5361.398,5915.543,6770.223,7375.608,6723.391,7342.437,6608.259,6324.939,1700.482,1547.283,1.138,-223.685,-492.600,631.653,1031.362,1246.649,1009.460,1234.852,933.875,692.239,297.237,175.162,7.920,1659.147,13617.333,14596.833,867.617,2978.708,-383.518,803.681,13.281,6.900,-10.460,-15.297,44.860,6.527,1.763,0.242,0.000,11.000,,,,-1111.336,1.592500459,413.991,9.842857361,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,7936.348,0.392,0.455,0.497,0.874,1.414,0.849,1.584,14.537855,2.1730697,#N/A,41.24918497,3.31105667,#N/A,29.1977435,3.2109088,#N/A,14.096507,2.0653694,#N/A,109.95825,5.4497085,#N/A,13.2805,251.8016211,8.553792728,#N/A,48.569235,8.0637145,#N/A,14.260819,2.1029713,#N/A,45001.96,25.469217,#N/A
SNPS,12.773,8.040,14.391,17.164,19.754,14.703,17.455,14.136,13.960,3.522,3.091,-10.693,6429.286,7054.178,9614.044,10662.813,11874.761,9731.852,10798.950,9593.287,9124.416,2388.087,2254.273,-1.623,1871.167,2617.574,3983.166,4546.742,5280.937,4046.472,4629.213,3983.551,4070.191,1052.033,934.608,475.830,165.656,88384.940,90155.966,11332.459,4833.293,1464.551,719.025,651.730,365.740,5.134,14.597,92.882,2.632,2.599,0.013,1.000,3.000,,,,34.681,0.024055462,1302.391,559.6363525,12/2025,4:05 PM,10/31/2024,10/2025,07/31/2025,#N/A,0.289,0.400,0.883,1.319,1.447,1.154,1.393,22.906979,9.036293,32.686916,27.18549746,10.96777749,35.06177994,27.307967,10.8905375,35.2677785,18.291206,7.6765985,24.108582,35.743034,15.576813,43.458694,651.73,14.37630646,4.372296858,22.82809323,10.72,2.953122,19.706485,3.669191,0.93,9.19,34.914867,15.217728,64.71955
SO,4.023,3.994,4.281,4.579,4.934,4.563,4.915,4.539,4.492,0.588,1.270,6.128,28912.000,26724.000,28471.105,29935.822,31502.640,29855.564,31416.787,29708.370,29150.023,6440.915,8152.016,2.705,14175.000,13200.000,13018.880,13998.606,15110.184,13944.923,15049.275,13849.132,13647.712,2630.311,3561.340,84.080,1102.000,92580.484,167004.800,65207.000,8812.000,8401.000,106.230,100.835,80.460,4.805,4.222,26.083,3.052,6.354,0.002,0.000,1.000,,,,-5387.000,-1.224039991,-2490.000,100.078949,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,145180.000,0.155,0.159,0.148,0.028,0.100,0.444,0.334,12.175601,5.6845174,18.933792,12.95008592,5.58032403,19.16917463,12.9216735,5.6625287,19.1315145,12.031505,4.701171,15.980421,14.005879,6.347981,22.080969,100.835,10.22453043,3.785615756,15.78856166,9.5891595,3.35372525,15.5644305,6.1526704,2.2076867,10.179158,14.287206,6.3018274,22.076588
SOFI,0.552,0.395,0.360,0.589,0.819,0.577,0.807,0.570,0.480,0.113,0.125,32.016,4442.297,3766.195,3556.728,4554.892,5583.289,4500.198,5526.939,4431.215,3984.835,977.621,1032.226,6.830,783.006,598.025,1039.794,1548.595,2015.202,1520.715,1989.635,1490.985,1285.622,307.554,338.865,27.090,1101.390,34145.590,34028.332,531.269,2679.818,558.190,205.280,32.730,8.600,4.821,-1.747,51.569,9.886,1.790,0.021,0.000,5.000,,,,-770.932,-1.545991798,1538.316,27.5,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,36250.951,0.730,0.734,0.654,2.450,2.536,1.940,1.935,22.876846,7.7749743,47.65703,19.74198559,4.717357586,215.6719303,19.1281695,4.3885097,51.419095,7.3690076,2.051831,29.348114,38.167313,9.199602,28674.44,32.73,31.19151869,5.268874484,237.1779094,24.012127,4.7921705,51.318333,7.3690076,1.503391,29.82708,131.02556,14.981783,10994.33
SOLV,8.687,2.758,6.022,6.363,6.961,6.344,6.928,6.302,6.086,1.493,1.481,4.886,8423.000,8254.000,8253.746,8007.329,8316.727,8020.832,8299.773,8046.122,8287.294,1960.254,1947.400,1.955,2584.000,1502.000,2211.871,2041.782,2139.877,2051.102,2134.502,2066.663,2081.761,525.991,483.916,81.900,173.700,14205.355,17860.260,7421.000,4826.000,2071.000,127.000,88.200,60.700,4.241,7.837,63.556,2.496,3.001,0.200,0.000,0.000,,,,-706.000,-1.473903967,50.000,85.69999695,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,14457.000,0.274,0.301,0.279,0.810,0.579,0.455,0.579,8.997243,2.3027644,13.476921,9.269012283,2.295684584,11.8310348,9.527823,2.3369348,12.0448305,6.1937613,1.5725781,8.196221,11.201277,2.6580677,18.52792,88.2,9.289041751,2.300542929,11.8060414,9.529087,2.333663,12.0322645,7.5843678,1.9393938,8.372079,10.683443,2.564014,14.1961355
SOUN,-0.835,-1.037,-0.203,-0.330,-0.270,-0.323,-0.273,-0.312,-0.209,-0.083,-0.100,-191.892,148.404,84.693,168.311,232.825,289.459,229.290,286.356,223.809,199.306,54.612,45.430,3.852,-275.928,-331.706,-54.504,-7.676,16.603,-10.242,15.272,-14.336,-17.771,-2.682,-8.846,12.210,338.463,5129.371,4762.772,-193.890,44.547,-307.953,55.939,24.980,6.520,-233.301,-202.982,56.444,30.317,3.886,0.031,0.000,11.000,,,,-241.803,0.689524097,-110.065,16.9375,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,595.172,0.625,0.766,0.739,2.762,3.239,2.839,2.498,#N/A,21.860455,#N/A,#N/A,15.69539632,#N/A,#N/A,13.419307,#N/A,#N/A,3.2404811,#N/A,#N/A,52.597878,#N/A,24.98,#N/A,14.97442021,#N/A,#N/A,12.124064,#N/A,#N/A,3.34,#N/A,#N/A,51.91303,#N/A
SPG,7.271,7.546,6.948,6.733,6.936,6.745,6.925,6.646,6.695,1.866,1.406,15.771,6155.175,5963.798,5698.294,5918.141,6129.162,5906.095,6117.599,5848.260,5815.385,1485.813,1409.665,14.183,4564.537,4814.931,4505.018,4760.252,4917.540,4746.267,4908.921,4671.696,4566.531,1208.868,1115.564,181.650,326.097,59303.273,85267.461,23391.933,3713.472,3231.198,64.920,190.135,136.340,9.179,8.408,54.398,1.398,3.879,0.008,11.000,0.000,,,,-1756.775,-0.740975142,3572.951,193.9473724,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,32405.691,0.130,0.166,0.172,0.918,1.015,1.394,1.045,18.043612,14.496395,27.051258,15.28318321,13.32348431,22.67868073,15.033947,13.3844215,23.169335,12.514478,11.228549,15.602024,19.055855,15.111482,29.178528,190.135,14.79942463,11.59159149,26.19982456,15.06,12.1188215,25.518478,7.9201818,4.04,5.75,22.480373,16.911768,67.2699
SPGI,13.755,12.350,17.795,19.824,22.148,19.713,22.021,19.509,18.636,4.275,4.886,7.126,15012.000,14208.000,15289.882,16395.640,17590.732,16335.051,17525.248,16230.778,15869.263,3879.700,4055.239,1.517,7334.000,6775.000,7790.673,8408.882,9112.494,8375.008,9073.939,8316.548,8004.391,1860.080,2099.099,491.320,311.900,148771.690,164481.940,10356.000,9322.000,6151.000,187.230,579.050,427.140,8.444,19.311,50.567,0.878,1.772,0.001,0.000,0.000,,,,-1837.000,-0.476895119,5461.000,607.1363525,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,60221.000,0.139,0.212,0.233,0.805,0.923,1.188,1.008,19.925575,10.214846,25.33205,22.36873335,10.94932289,28.79117913,22.5214995,11.022191,29.015752,19.395805,9.2958975,24.391777,25.486616,12.466299,33.33767,579.05,13.54060998,5.061476698,21.07225367,11.6856075,3.1294396,21.225852,4.1649117,1.03,7.31,31.296316,13.625779,33.292118
SPOT,7.704,6.136,8.172,13.953,17.982,13.636,17.762,12.732,11.244,3.109,3.145,67.266,18682.996,16953.339,20013.545,22922.990,26191.848,22763.568,26012.732,22359.967,22414.307,5261.912,5368.602,0.641,2064.573,1627.945,2672.365,3648.140,4784.502,3594.673,4722.236,3466.947,3271.051,786.205,825.446,609.410,206.990,125473.850,122276.802,-5640.369,5904.376,1946.618,216.168,785.000,443.210,19.769,-1.050,46.836,4.939,3.833,0.258,#N/A,#N/A,,,,-1278.558,-1.038664323,3290.563,767.3105469,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,12431.178,0.326,0.293,0.289,1.234,1.104,1.658,1.425,31.495031,4.9617267,41.697388,320.5073463,3.554057321,62.00379843,40.1581,3.32018465,55.144545,29.197926,0.84466064,38.83427,120249.29,6.9827924,261.58176,785,1111.559014,3.332970687,160.526179,84.31987,3.1796458,59.116444,29.197926,0.8791798,38.83427,120249.29,6.9442105,1111.8989
